2000900	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001100	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001200	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001300	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001400	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2001500	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010100	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010200	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010300	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010400	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010500	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010600	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010700	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010800	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2010900	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2011000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020100	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020200	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020300	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020400	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020500	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020600	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020700	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020800	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2020900	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2021000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030100	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030200	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030300	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030400	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030500	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030600	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030700	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030800	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2030900	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2031000	Foreign-made weapon wielded by the royal guards who protect Annalise, Queen of the Vilebloods at Cainhurst Castle.//When the intricate, rippled engraving that spans the Chikage's blade is imbrued with blood, the sword sings in scarlet hues. //However, the rite eats away at the wielder's very essence.
2090000	
4000000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000100	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000200	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000300	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000400	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000500	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000600	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000700	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000800	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4000900	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001100	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001200	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001300	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001400	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4001500	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010100	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010200	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010300	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010400	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010500	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010600	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010700	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010800	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4010900	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4011000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020100	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020200	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020300	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020400	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020500	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020600	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020700	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020800	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4020900	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4021000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030100	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030200	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030300	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030400	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030500	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030600	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030700	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030800	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4030900	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4031000	A special trick weapon passed down among/hunters of hunters. One of the oldest weapons/of the workshop.//Splits into two when activated. The weapon's/warped blades are forged with siderite, a rare mineral/of the heavens. Most effective in swift attacks,/such as after a quick-stepping.
4090000	
4090100	
5000000	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000100	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000200	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000300	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000400	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000500	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000600	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000700	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000800	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5000900	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001000	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001100	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001200	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001300	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001400	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5001500	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010000	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010100	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010200	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010300	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010400	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010500	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010600	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010700	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
5010800	One of the trick weapons of the workshop, commonly /used on the hunt.//Retains the qualities of an axe, but offers a wider /palette of attacks by transforming. Boasts a heavy /blunt attack, leading to high rally potential.//No matter their pasts, beasts are no more than beasts./Some choose this axe to play the part of executioner.
